vehicle_id,depart,arrival,duration,routeLength,waitingTime,waitingCount,timeLoss,departDelay
839,1678.0,1745.0,67.0,761.05,0.0,0,21.41,0.0
834,1668.0,1747.0,79.0,977.14,0.0,0,8.39,0.0
848,1696.0,1748.0,52.0,536.74,0.0,0,19.54,0.0
850,1700.0,1751.0,51.0,659.1,0.0,0,10.07,0.0
863,1726.0,1751.0,25.0,418.76,0.0,0,5.58,0.0
846,1692.0,1753.0,61.0,322.67,12.0,1,26.18,0.0
840,1680.0,1755.0,75.0,792.69,0.0,0,24.03,0.0
849,1698.0,1755.0,57.0,425.16,11.0,1,32.59,0.0
867,1734.0,1757.0,23.0,190.36,0.0,0,7.09,0.0
841,1682.0,1758.0,76.0,1091.46,0.0,0,9.67,0.0
866,1732.0,1761.0,29.0,358.82,0.0,0,11.19,0.0
852,1704.0,1764.0,60.0,700.79,0.0,0,9.85,0.0
869,1738.0,1767.0,29.0,247.79,0.0,0,13.63,0.0
857,1714.0,1769.0,55.0,287.46,21.0,1,39.06,0.0
792,1585.0,1770.0,185.0,1509.83,30.0,3,85.64,1.0
844,1688.0,1770.0,82.0,1130.64,0.0,0,10.71,0.0
831,1662.0,1771.0,109.0,1172.32,2.0,1,22.29,0.0
854,1708.0,1773.0,65.0,555.96,0.0,0,22.29,0.0
864,1728.0,1773.0,45.0,568.8,0.0,0,10.76,0.0
785,1570.0,1775.0,205.0,1839.76,0.0,0,32.35,0.0
858,1716.0,1779.0,63.0,659.1,0.0,0,10.34,0.0
791,1582.0,1781.0,199.0,1839.76,3.0,1,74.02,0.0
877,1754.0,1781.0,27.0,186.32,5.0,1,13.31,0.0
878,1756.0,1781.0,25.0,145.17,2.0,1,8.82,0.0
871,1742.0,1784.0,42.0,473.85,0.0,0,15.87,0.0
881,1762.0,1784.0,22.0,254.88,0.0,0,8.64,0.0
883,1766.0,1788.0,22.0,278.16,0.0,0,5.64,0.0
860,1720.0,1790.0,70.0,689.16,1.0,1,30.63,0.0
830,1660.0,1791.0,131.0,1710.55,0.0,0,20.15,0.0
885,1770.0,1791.0,21.0,336.92,0.0,0,7.7,0.0
843,1686.0,1792.0,106.0,1341.75,0.0,0,21.53,0.0
862,1724.0,1793.0,69.0,421.82,15.0,2,47.43,0.0
870,1740.0,1793.0,53.0,633.03,0.0,0,17.68,0.0
875,1750.0,1793.0,43.0,488.97,0.0,0,19.35,0.0
873,1746.0,1796.0,50.0,633.03,0.0,0,18.87,0.0
880,1760.0,1797.0,37.0,257.11,5.0,1,20.51,0.0
859,1718.0,1800.0,82.0,399.07,21.0,3,43.75,0.0
879,1758.0,1815.0,57.0,654.53,0.0,0,12.66,0.0
897,1794.0,1820.0,26.0,232.56,0.0,0,9.61,0.0
898,1796.0,1822.0,26.0,238.38,0.0,0,10.15,0.0
861,1722.0,1824.0,102.0,1373.21,0.0,0,9.4,0.0
890,1780.0,1825.0,45.0,486.97,0.0,0,11.97,0.0
876,1752.0,1826.0,74.0,570.36,17.0,1,46.33,0.0
874,1748.0,1828.0,80.0,475.37,22.0,1,49.62,0.0
887,1776.0,1831.0,55.0,418.21,1.0,1,21.9,2.0
893,1786.0,1831.0,45.0,352.91,5.0,1,13.33,0.0
899,1798.0,1832.0,34.0,478.35,0.0,0,8.47,0.0
895,1790.0,1834.0,44.0,486.97,0.0,0,10.28,0.0
882,1764.0,1836.0,72.0,824.31,6.0,1,27.53,0.0
902,1804.0,1838.0,34.0,386.34,0.0,0,8.21,0.0
884,1768.0,1840.0,72.0,646.43,13.0,2,39.52,0.0
904,1808.0,1845.0,37.0,283.11,0.0,0,14.89,0.0
900,1800.0,1847.0,47.0,470.36,5.0,1,20.19,0.0
916,1832.0,1848.0,16.0,197.94,0.0,0,5.33,0.0
910,1820.0,1849.0,29.0,478.35,0.0,0,6.36,0.0
914,1828.0,1853.0,25.0,259.31,0.0,0,9.61,0.0
865,1730.0,1858.0,128.0,381.07,79.0,2,105.85,0.0
917,1834.0,1859.0,25.0,169.8,0.0,0,12.1,0.0
907,1814.0,1861.0,47.0,659.1,0.0,0,10.47,0.0
919,1838.0,1864.0,26.0,424.73,0.0,0,5.58,0.0
889,1780.0,1866.0,86.0,483.52,31.0,2,59.79,2.0
909,1818.0,1866.0,48.0,537.52,0.0,0,16.41,0.0
868,1736.0,1867.0,131.0,1508.95,0.0,0,18.46,0.0
921,1842.0,1867.0,25.0,224.21,0.0,0,5.67,0.0
845,1690.0,1870.0,180.0,1839.76,13.0,4,61.01,0.0
920,1845.0,1871.0,26.0,288.53,0.0,0,10.06,5.0
891,1782.0,1873.0,91.0,792.69,13.0,1,42.75,0.0
886,1772.0,1875.0,103.0,1367.22,0.0,0,16.34,0.0
896,1792.0,1878.0,86.0,1056.41,5.0,1,17.28,0.0
892,1784.0,1880.0,96.0,1122.71,0.0,0,16.5,0.0
894,1788.0,1881.0,93.0,1275.88,0.0,0,15.18,0.0
924,1848.0,1881.0,33.0,478.35,0.0,0,7.2,0.0
930,1861.0,1884.0,23.0,262.46,0.0,0,5.82,1.0
934,1868.0,1885.0,17.0,240.15,0.0,0,5.67,0.0
911,1822.0,1886.0,64.0,649.67,0.0,0,13.69,0.0
949,1898.0,1899.0,1.0,0.0,0.0,0,0.9,0.0
931,1862.0,1902.0,40.0,440.51,1.0,1,16.05,0.0
939,1878.0,1902.0,24.0,424.73,0.0,0,5.36,0.0
926,1852.0,1905.0,53.0,554.83,0.0,0,4.92,0.0
928,1856.0,1906.0,50.0,416.38,0.0,0,13.03,0.0
906,1812.0,1909.0,97.0,371.89,44.0,2,78.06,0.0
918,1836.0,1909.0,73.0,646.43,12.0,2,43.38,0.0
872,1744.0,1912.0,168.0,1496.43,6.0,1,52.21,0.0
912,1824.0,1913.0,89.0,496.92,22.0,3,62.83,0.0
901,1802.0,1919.0,117.0,320.8,73.0,4,96.46,0.0
956,1912.0,1920.0,8.0,41.79,0.0,0,5.08,0.0
932,1864.0,1927.0,63.0,537.11,1.0,1,30.5,0.0
923,1847.0,1928.0,81.0,1147.76,0.0,0,17.78,1.0
940,1880.0,1928.0,48.0,446.24,3.0,1,21.61,0.0
947,1895.0,1928.0,33.0,300.39,0.0,0,14.13,1.0
925,1851.0,1929.0,78.0,689.16,5.0,3,41.26,1.0
908,1816.0,1930.0,114.0,1275.88,3.0,1,21.77,0.0
957,1914.0,1930.0,16.0,159.01,0.0,0,9.02,0.0
922,1844.0,1934.0,90.0,1183.77,0.0,0,10.07,0.0
933,1866.0,1935.0,69.0,572.01,6.0,2,34.57,0.0
935,1870.0,1936.0,66.0,445.26,12.0,2,39.99,0.0
954,1908.0,1936.0,28.0,308.92,0.0,0,6.88,0.0
888,1776.0,1937.0,161.0,1710.55,0.0,0,16.71,0.0
945,1890.0,1938.0,48.0,310.06,18.0,1,32.68,0.0
929,1858.0,1939.0,81.0,744.01,5.0,2,25.62,0.0
941,1882.0,1941.0,59.0,160.49,28.0,1,47.15,0.0
944,1888.0,1941.0,53.0,456.8,13.0,1,32.19,0.0
951,1902.0,1944.0,42.0,486.97,0.0,0,10.8,0.0
950,1900.0,1946.0,46.0,415.3,0.0,0,7.48,0.0
903,1806.0,1947.0,141.0,1341.75,30.0,1,53.31,0.0
913,1826.0,1948.0,122.0,689.48,44.0,3,74.4,0.0
953,1906.0,1950.0,44.0,416.38,0.0,0,9.13,0.0
936,1872.0,1952.0,80.0,1183.77,0.0,0,16.1,0.0
963,1926.0,1952.0,26.0,358.82,0.0,0,11.24,0.0
927,1854.0,1963.0,109.0,1373.21,0.0,0,10.15,0.0
968,1936.0,1964.0,28.0,344.55,0.0,0,5.62,0.0
955,1910.0,1967.0,57.0,659.1,0.0,0,8.89,0.0
938,1876.0,1969.0,93.0,824.31,2.0,1,36.71,0.0
972,1944.0,1969.0,25.0,259.95,0.0,0,11.03,0.0
974,1948.0,1971.0,23.0,259.31,0.0,0,10.41,0.0
977,1954.0,1971.0,17.0,187.03,0.0,0,8.46,0.0
905,1810.0,1973.0,163.0,1431.12,21.0,1,51.18,0.0
937,1875.0,1978.0,103.0,1320.89,0.0,0,18.03,1.0
979,1958.0,1978.0,20.0,170.17,0.0,0,9.28,0.0
962,1924.0,1979.0,55.0,567.72,0.0,0,9.22,0.0
965,1930.0,1979.0,49.0,552.69,0.0,0,9.36,0.0
943,1886.0,1981.0,95.0,574.0,20.0,2,50.74,0.0
982,1964.0,1982.0,18.0,251.05,0.0,0,7.63,0.0
966,1932.0,1983.0,51.0,659.1,0.0,0,10.26,0.0
946,1892.0,1987.0,95.0,1335.54,0.0,0,20.38,0.0
961,1922.0,1990.0,68.0,423.11,27.0,1,46.74,0.0
970,1940.0,1990.0,50.0,346.58,1.0,1,28.26,0.0
915,1830.0,1991.0,161.0,1496.43,0.0,0,40.53,0.0
975,1950.0,1994.0,44.0,453.04,0.0,0,16.06,0.0
959,1918.0,2001.0,83.0,445.09,22.0,1,60.44,0.0
952,1904.0,2003.0,99.0,1419.58,0.0,0,25.57,0.0
960,1920.0,2004.0,84.0,374.91,28.0,2,60.0,0.0
967,1935.0,2004.0,69.0,409.71,18.0,1,48.69,1.0
948,1896.0,2007.0,111.0,1043.03,0.0,0,16.97,0.0
993,1986.0,2010.0,24.0,242.96,0.0,0,3.75,0.0
981,1962.0,2011.0,49.0,580.28,0.0,0,18.11,0.0
976,1952.0,2013.0,61.0,668.27,0.0,0,8.76,0.0
988,1976.0,2013.0,37.0,244.03,3.0,1,20.51,0.0
991,1982.0,2013.0,31.0,286.19,0.0,0,14.75,0.0
987,1974.0,2015.0,41.0,414.08,1.0,1,21.01,0.0
989,1978.0,2018.0,40.0,344.55,9.0,1,21.8,0.0
1000,2000.0,2023.0,23.0,268.67,0.0,0,9.69,0.0
994,1988.0,2024.0,36.0,204.85,7.0,1,22.79,0.0
992,1984.0,2029.0,45.0,488.77,2.0,1,16.67,0.0
990,1980.0,2030.0,50.0,579.91,0.0,0,8.06,0.0
958,1916.0,2031.0,115.0,1122.71,8.0,1,46.15,0.0
985,1970.0,2032.0,62.0,670.71,4.0,1,31.5,0.0
980,1961.0,2033.0,72.0,365.99,17.0,1,44.11,1.0
942,1884.0,2038.0,154.0,1496.43,0.0,0,33.84,0.0
969,1938.0,2038.0,100.0,1122.71,1.0,1,25.68,0.0
1008,2016.0,2040.0,24.0,229.23,0.0,0,12.32,0.0
995,1994.0,2044.0,50.0,366.55,3.0,1,9.47,4.0
1011,2022.0,2045.0,23.0,241.75,0.0,0,9.09,0.0
1012,2024.0,2045.0,21.0,253.09,0.0,0,3.89,0.0
997,1994.0,2050.0,56.0,593.93,0.0,0,20.58,0.0
1001,2002.0,2053.0,51.0,537.52,0.0,0,19.04,0.0
973,1946.0,2054.0,108.0,1275.88,0.0,0,35.21,0.0
983,1966.0,2054.0,88.0,823.94,3.0,1,23.8,0.0
984,1968.0,2057.0,89.0,1380.62,0.0,0,22.47,0.0
996,1992.0,2058.0,66.0,655.48,2.0,1,22.45,0.0
1004,2008.0,2067.0,59.0,668.27,0.0,0,12.61,0.0
999,1998.0,2068.0,70.0,507.4,15.0,2,38.19,0.0
1020,2040.0,2068.0,28.0,358.82,0.0,0,9.28,0.0
964,1928.0,2069.0,141.0,1552.56,7.0,1,51.33,0.0
978,1956.0,2076.0,120.0,1272.56,0.0,0,32.55,0.0
1015,2030.0,2076.0,46.0,473.85,0.0,0,25.0,0.0
1021,2042.0,2076.0,34.0,325.93,2.0,1,16.68,0.0
1007,2014.0,2078.0,64.0,614.46,0.0,0,12.7,0.0
1022,2044.0,2079.0,35.0,391.66,0.0,0,13.14,0.0
1031,2062.0,2083.0,21.0,251.78,0.0,0,8.03,0.0
1025,2050.0,2085.0,35.0,391.66,0.0,0,13.31,0.0
971,1942.0,2087.0,145.0,1496.43,0.0,0,27.58,0.0
1013,2026.0,2088.0,62.0,548.96,0.0,0,15.8,0.0
1017,2034.0,2090.0,56.0,568.8,3.0,1,19.05,0.0
1028,2056.0,2092.0,36.0,379.66,0.0,0,9.57,0.0
1038,2076.0,2094.0,18.0,170.17,0.0,0,8.22,0.0
1026,2052.0,2096.0,44.0,417.72,6.0,1,23.71,0.0
1010,2020.0,2097.0,77.0,792.69,0.0,0,27.6,0.0
986,1972.0,2104.0,132.0,1311.27,8.0,2,42.6,0.0
1030,2060.0,2104.0,44.0,488.97,0.0,0,20.03,0.0
1043,2086.0,2108.0,22.0,336.92,0.0,0,5.65,0.0
1027,2054.0,2111.0,57.0,362.46,8.0,1,31.99,0.0
1029,2058.0,2113.0,55.0,484.8,11.0,1,31.77,0.0
1018,2037.0,2115.0,78.0,976.36,0.0,0,21.41,1.0
1009,2018.0,2117.0,99.0,1423.35,1.0,1,25.4,0.0
1046,2098.0,2118.0,20.0,251.05,0.0,0,7.58,6.0
1023,2046.0,2121.0,75.0,256.74,38.0,2,56.83,0.0
1024,2048.0,2121.0,73.0,670.71,7.0,2,43.84,0.0
1034,2068.0,2131.0,63.0,401.32,22.0,1,40.2,0.0
1006,2014.0,2133.0,119.0,1018.63,9.0,1,38.04,2.0
1040,2080.0,2133.0,53.0,633.03,0.0,0,18.97,0.0
1042,2084.0,2138.0,54.0,310.06,18.0,2,40.55,0.0
1035,2070.0,2140.0,70.0,689.16,0.0,0,20.12,0.0
1049,2098.0,2146.0,48.0,517.88,1.0,1,20.69,0.0
1033,2066.0,2148.0,82.0,976.36,5.0,1,26.15,0.0
1054,2108.0,2149.0,41.0,394.02,0.0,0,12.03,0.0
1002,2004.0,2150.0,146.0,1341.75,8.0,1,57.95,0.0
1019,2038.0,2150.0,112.0,1043.03,8.0,2,43.12,0.0
1037,2074.0,2150.0,76.0,660.08,0.0,0,21.91,0.0
1039,2078.0,2155.0,77.0,325.93,39.0,2,55.89,0.0
1045,2090.0,2157.0,67.0,824.31,0.0,0,21.0,0.0
1055,2110.0,2157.0,47.0,486.97,0.0,0,9.72,0.0
1048,2096.0,2158.0,62.0,473.85,10.0,1,27.86,0.0
1066,2132.0,2159.0,27.0,424.73,0.0,0,7.01,0.0
1056,2112.0,2161.0,49.0,689.94,0.0,0,14.7,0.0
1064,2128.0,2164.0,36.0,160.49,0.0,0,25.33,0.0
1052,2104.0,2165.0,61.0,396.7,27.0,1,38.74,0.0
1074,2148.0,2166.0,18.0,209.04,0.0,0,7.73,0.0
1047,2094.0,2167.0,73.0,670.71,9.0,1,35.86,0.0
1032,2064.0,2168.0,104.0,823.94,27.0,1,49.05,0.0
1016,2032.0,2170.0,138.0,1341.75,10.0,2,45.9,0.0
1062,2124.0,2174.0,50.0,603.88,0.0,0,4.77,0.0
998,1996.0,2177.0,181.0,1432.2,9.0,1,34.87,0.0
1063,2126.0,2177.0,51.0,668.27,0.0,0,8.88,0.0
1073,2146.0,2177.0,31.0,478.35,0.0,0,6.42,0.0
1076,2152.0,2178.0,26.0,196.64,0.0,0,15.32,0.0
1041,2082.0,2180.0,98.0,415.3,40.0,3,62.16,0.0
1036,2072.0,2185.0,113.0,1373.21,0.0,0,10.32,0.0
1044,2088.0,2196.0,108.0,1263.61,0.0,0,20.71,0.0
1057,2117.0,2200.0,83.0,471.95,36.0,2,64.22,3.0
1059,2121.0,2200.0,79.0,400.19,32.0,2,46.84,3.0
1093,2186.0,2200.0,14.0,200.19,0.0,0,4.48,0.0
1005,2010.0,2204.0,194.0,1496.43,25.0,3,83.81,0.0
1003,2007.0,2205.0,198.0,1552.56,25.0,3,94.41,1.0
1058,2116.0,2211.0,95.0,235.34,26.0,6,79.81,0.0
1069,2139.0,2212.0,73.0,346.58,4.0,2,47.45,1.0
1082,2164.0,2212.0,48.0,486.97,0.0,0,9.75,0.0
1070,2140.0,2213.0,73.0,614.46,10.0,2,34.34,0.0
1090,2180.0,2214.0,34.0,478.35,0.0,0,7.14,0.0
1078,2156.0,2216.0,60.0,761.05,0.0,0,13.08,0.0
1083,2166.0,2217.0,51.0,554.83,0.0,0,4.94,0.0
1060,2120.0,2218.0,98.0,1275.88,0.0,0,10.73,0.0
1089,2179.0,2218.0,39.0,344.55,8.0,1,17.36,1.0
1087,2174.0,2219.0,45.0,324.28,6.0,1,12.42,0.0
1088,2176.0,2220.0,44.0,473.85,1.0,1,20.0,0.0
1051,2102.0,2221.0,119.0,480.61,35.0,5,94.94,0.0
1081,2162.0,2221.0,59.0,603.88,0.0,0,5.43,0.0
1075,2150.0,2222.0,72.0,285.82,0.0,0,50.44,0.0
1071,2142.0,2223.0,81.0,1275.88,0.0,0,11.03,0.0
1072,2144.0,2223.0,79.0,824.31,6.0,1,26.36,0.0
1077,2154.0,2223.0,69.0,484.28,6.0,3,41.87,0.0
1050,2100.0,2226.0,126.0,792.69,34.0,3,70.83,0.0
1061,2122.0,2226.0,104.0,1419.58,0.0,0,20.66,0.0
1053,2106.0,2230.0,124.0,448.93,33.0,5,98.26,0.0
1095,2190.0,2230.0,40.0,431.12,2.0,1,18.11,0.0
1101,2203.0,2233.0,30.0,359.05,0.0,0,13.19,1.0
1097,2194.0,2235.0,41.0,274.74,8.0,1,18.8,0.0
1068,2136.0,2236.0,100.0,480.61,4.0,2,64.88,0.0
1080,2160.0,2236.0,76.0,462.56,21.0,2,53.08,0.0
1091,2182.0,2236.0,54.0,494.01,4.0,1,25.72,0.0
1084,2168.0,2239.0,71.0,786.03,0.0,0,17.64,0.0
1014,2028.0,2245.0,217.0,1839.76,28.0,5,97.32,0.0
1102,2204.0,2248.0,44.0,484.63,0.0,0,15.32,0.0
1067,2134.0,2250.0,116.0,1272.56,4.0,2,36.52,0.0
1079,2158.0,2251.0,93.0,1275.88,0.0,0,11.63,0.0
1098,2196.0,2251.0,55.0,689.16,0.0,0,18.29,0.0
1085,2170.0,2253.0,83.0,1046.09,0.0,0,10.9,0.0
1103,2206.0,2254.0,48.0,415.3,0.0,0,8.12,0.0
1065,2130.0,2258.0,128.0,1508.95,0.0,0,20.75,0.0
1114,2228.0,2259.0,31.0,478.35,0.0,0,5.42,0.0
1111,2222.0,2261.0,39.0,451.11,0.0,0,15.55,0.0
1105,2211.0,2266.0,55.0,537.11,0.0,0,17.56,1.0
1106,2212.0,2266.0,54.0,346.58,8.0,2,32.13,0.0
1123,2246.0,2266.0,20.0,236.58,0.0,0,8.81,0.0
1109,2218.0,2277.0,59.0,432.0,10.0,1,34.6,0.0
1126,2252.0,2279.0,27.0,272.16,0.0,0,12.96,0.0
1118,2236.0,2284.0,48.0,486.97,0.0,0,9.65,0.0
1112,2224.0,2288.0,64.0,415.7,21.0,1,33.52,0.0
1119,2238.0,2288.0,50.0,537.11,0.0,0,17.73,0.0
1121,2244.0,2288.0,44.0,226.26,11.0,2,29.35,2.0
1092,2184.0,2293.0,109.0,1250.15,0.0,0,16.16,0.0
1104,2208.0,2293.0,85.0,1046.09,0.0,0,11.93,0.0
1122,2244.0,2293.0,49.0,603.88,0.0,0,4.7,0.0
1125,2250.0,2294.0,44.0,431.86,0.0,0,14.55,0.0
1107,2215.0,2297.0,82.0,823.94,6.0,1,26.26,1.0
1120,2240.0,2299.0,59.0,689.16,0.0,0,23.5,0.0
1096,2192.0,2303.0,111.0,1419.58,0.0,0,17.7,0.0
1127,2254.0,2305.0,51.0,484.63,7.0,1,26.58,0.0
1133,2268.0,2305.0,37.0,285.52,0.0,0,20.77,2.0
1115,2230.0,2306.0,76.0,614.46,6.0,3,38.27,0.0
1135,2270.0,2306.0,36.0,379.66,0.0,0,8.88,0.0
1100,2200.0,2309.0,109.0,701.51,30.0,1,60.11,0.0
1128,2256.0,2310.0,54.0,646.43,0.0,0,19.02,0.0
1145,2290.0,2312.0,22.0,206.47,0.0,0,11.08,0.0
1139,2278.0,2314.0,36.0,304.51,0.0,0,13.18,0.0
1117,2234.0,2315.0,81.0,823.94,0.0,0,21.61,0.0
1142,2284.0,2316.0,32.0,285.52,0.0,0,16.58,0.0
1108,2216.0,2321.0,105.0,1275.88,1.0,1,14.77,0.0
1149,2298.0,2323.0,25.0,292.71,0.0,0,8.79,0.0
1152,2304.0,2325.0,21.0,223.87,0.0,0,7.51,0.0
1129,2258.0,2330.0,72.0,574.0,1.0,1,25.26,0.0
1143,2286.0,2330.0,44.0,480.98,0.0,0,15.16,0.0
1153,2306.0,2330.0,24.0,418.76,0.0,0,7.72,0.0
1113,2226.0,2334.0,108.0,381.07,63.0,1,81.46,0.0
1094,2188.0,2336.0,148.0,1496.43,0.0,0,33.0,0.0
1116,2232.0,2344.0,112.0,1380.62,1.0,1,23.13,0.0
1159,2318.0,2345.0,27.0,424.73,0.0,0,5.83,0.0
1165,2330.0,2347.0,17.0,172.45,0.0,0,7.74,0.0
1124,2248.0,2349.0,101.0,1250.15,0.0,0,17.56,0.0
1131,2262.0,2349.0,87.0,655.48,15.0,2,39.83,0.0
1150,2300.0,2349.0,49.0,567.72,0.0,0,8.31,0.0
1157,2315.0,2349.0,34.0,349.33,0.0,0,14.55,1.0
1110,2220.0,2351.0,131.0,1431.12,0.0,0,35.48,0.0
1138,2276.0,2351.0,75.0,529.48,13.0,2,41.52,0.0
1141,2282.0,2352.0,70.0,655.48,3.0,1,29.43,0.0
1086,2172.0,2353.0,181.0,1710.55,0.0,0,18.04,0.0
1099,2198.0,2354.0,156.0,1552.56,1.0,1,44.42,0.0
1130,2260.0,2354.0,94.0,823.94,1.0,1,37.69,0.0
1146,2292.0,2356.0,64.0,552.69,0.0,0,28.39,0.0
1144,2288.0,2360.0,72.0,537.52,13.0,2,37.95,0.0
1151,2302.0,2361.0,59.0,574.0,0.0,0,21.5,0.0
1168,2336.0,2363.0,27.0,323.2,0.0,0,5.52,0.0
1134,2268.0,2367.0,99.0,1419.58,0.0,0,19.59,0.0
1156,2313.0,2368.0,55.0,413.68,7.0,1,31.8,1.0
1164,2328.0,2370.0,42.0,369.29,0.0,0,17.62,0.0
1175,2350.0,2371.0,21.0,349.81,0.0,0,6.46,0.0
1140,2280.0,2372.0,92.0,794.6,5.0,1,31.14,0.0
1155,2310.0,2373.0,63.0,484.28,9.0,1,38.04,0.0
1162,2324.0,2375.0,51.0,633.03,0.0,0,22.73,0.0
1158,2316.0,2380.0,64.0,761.05,0.0,0,11.48,0.0
1179,2359.0,2381.0,22.0,236.58,0.0,0,7.96,1.0
1163,2326.0,2383.0,57.0,554.83,0.0,0,5.0,0.0
1176,2352.0,2387.0,35.0,287.68,5.0,1,14.77,0.0
1180,2360.0,2388.0,28.0,418.76,0.0,0,9.61,0.0
1181,2362.0,2390.0,28.0,157.32,8.0,1,18.89,0.0
1132,2264.0,2393.0,129.0,1552.56,0.0,0,34.7,0.0
1184,2368.0,2398.0,30.0,344.55,0.0,0,6.15,0.0
1172,2344.0,2401.0,57.0,355.53,12.0,2,35.91,0.0
1167,2334.0,2404.0,70.0,443.4,28.0,1,45.01,0.0
1187,2374.0,2408.0,34.0,246.48,5.0,1,18.8,0.0
1147,2294.0,2410.0,116.0,1423.35,5.0,1,27.68,0.0
1174,2348.0,2412.0,64.0,494.01,11.0,2,40.67,0.0
1161,2322.0,2413.0,91.0,1122.71,1.0,1,20.8,0.0
1190,2380.0,2413.0,33.0,250.7,1.0,1,16.79,0.0
1170,2340.0,2415.0,75.0,536.74,15.0,3,45.86,0.0
1182,2364.0,2418.0,54.0,568.8,0.0,0,12.45,0.0
1154,2308.0,2422.0,114.0,1423.35,5.0,3,35.11,0.0
1160,2320.0,2422.0,102.0,1367.22,2.0,1,21.75,0.0
1166,2332.0,2422.0,90.0,1046.09,0.0,0,10.32,0.0
1188,2376.0,2425.0,49.0,443.4,9.0,1,26.92,0.0
1207,2416.0,2425.0,9.0,81.6,0.0,0,3.9,2.0
1148,2297.0,2427.0,130.0,1710.55,0.0,0,19.46,1.0
1192,2384.0,2428.0,44.0,480.98,0.0,0,18.08,0.0
1195,2390.0,2432.0,42.0,478.35,0.0,0,14.69,0.0
1173,2346.0,2435.0,89.0,1373.21,0.0,0,11.24,0.0
1198,2396.0,2436.0,40.0,325.93,3.0,1,18.33,0.0
1171,2342.0,2439.0,97.0,786.73,20.0,1,39.93,0.0
1205,2410.0,2442.0,32.0,265.59,0.0,0,13.14,0.0
1177,2354.0,2443.0,89.0,824.31,4.0,1,26.58,0.0
1210,2420.0,2443.0,23.0,200.07,0.0,0,14.0,0.0
1204,2408.0,2446.0,38.0,456.8,0.0,0,15.25,0.0
1178,2356.0,2447.0,91.0,626.49,27.0,1,57.92,0.0
1208,2416.0,2449.0,33.0,417.72,0.0,0,11.68,0.0
1200,2400.0,2451.0,51.0,346.58,4.0,1,31.36,0.0
1136,2272.0,2456.0,184.0,1384.74,34.0,3,72.56,0.0
1199,2401.0,2460.0,59.0,400.19,12.0,2,33.4,3.0
1197,2394.0,2465.0,71.0,446.24,20.0,3,47.88,0.0
1196,2392.0,2478.0,86.0,368.92,16.0,6,61.22,0.0
1201,2402.0,2480.0,78.0,529.48,12.0,2,39.6,0.0
1209,2418.0,2481.0,63.0,631.52,2.0,1,37.29,0.0
1212,2424.0,2483.0,59.0,480.61,4.0,4,31.86,0.0
1221,2442.0,2483.0,41.0,193.85,18.0,1,29.71,0.0
1228,2456.0,2487.0,31.0,478.35,0.0,0,5.38,0.0
1222,2444.0,2490.0,46.0,567.72,0.0,0,7.21,0.0
1227,2454.0,2491.0,37.0,222.96,1.0,1,22.3,0.0
1234,2468.0,2491.0,23.0,259.31,0.0,0,8.72,0.0
1220,2440.0,2494.0,54.0,496.92,3.0,2,24.07,0.0
1235,2470.0,2494.0,24.0,179.19,2.0,1,16.28,0.0
1169,2338.0,2495.0,157.0,1710.55,4.0,1,24.63,0.0
1230,2460.0,2496.0,36.0,286.19,0.0,0,17.06,0.0
1219,2438.0,2497.0,59.0,659.1,0.0,0,14.66,0.0
1137,2275.0,2498.0,223.0,1839.76,30.0,4,103.76,1.0
1218,2438.0,2498.0,60.0,612.19,3.0,2,30.7,2.0
1186,2372.0,2499.0,127.0,1423.35,6.0,4,32.96,0.0
1191,2382.0,2500.0,118.0,1710.55,0.0,0,24.08,0.0
1206,2412.0,2500.0,88.0,1200.54,0.0,0,22.39,0.0
1217,2434.0,2501.0,67.0,563.46,2.0,1,20.61,0.0
1183,2366.0,2504.0,138.0,1496.43,4.0,3,36.44,0.0
1213,2426.0,2505.0,79.0,824.31,1.0,1,24.13,0.0
1189,2378.0,2506.0,128.0,1069.93,28.0,1,48.84,0.0
1229,2459.0,2509.0,50.0,689.94,0.0,0,17.93,1.0
1224,2451.0,2511.0,60.0,593.93,0.0,0,19.78,3.0
1225,2450.0,2512.0,62.0,309.37,20.0,1,40.97,0.0
1215,2430.0,2515.0,85.0,823.94,1.0,1,30.34,0.0
1232,2464.0,2517.0,53.0,633.03,0.0,0,20.23,0.0
1223,2446.0,2519.0,73.0,287.52,32.0,1,47.73,0.0
1248,2496.0,2519.0,23.0,266.44,0.0,0,10.72,0.0
1238,2479.0,2520.0,41.0,504.94,0.0,0,15.72,3.0
1202,2404.0,2525.0,121.0,1508.95,0.0,0,20.34,0.0
1246,2495.0,2527.0,32.0,131.89,4.0,2,22.07,3.0
1243,2486.0,2528.0,42.0,432.84,0.0,0,16.17,0.0
1233,2468.0,2530.0,62.0,425.76,2.0,2,36.61,2.0
1247,2495.0,2533.0,38.0,249.39,6.0,2,23.82,1.0
1252,2504.0,2535.0,31.0,319.74,0.0,0,14.11,0.0
1249,2498.0,2539.0,41.0,409.16,3.0,1,14.0,0.0
1267,2534.0,2541.0,7.0,52.78,0.0,0,2.19,0.0
1236,2472.0,2545.0,73.0,480.61,16.0,3,44.89,0.0
1193,2386.0,2547.0,161.0,1341.75,30.0,3,65.47,0.0
1231,2462.0,2551.0,89.0,614.46,20.0,4,48.75,0.0
1237,2474.0,2551.0,77.0,761.05,0.0,0,13.4,0.0
